"record_id","headword","headword_raw","headword_normalized","homonym_number","classification","classification_family","translation_raw","sense_count","senses_json","example_count","examples_json","variant_count","variants_json","comments_raw","source_code","source_document","page_start","page_end","transcription_status","publication_status","validation_status"
"RD-001163","Jo","2Jo","jo","2","Vt","Vt","Hacer hoyo","1","[""Hacer hoyo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001164","Jobátami","Jobátami","jobatami","","Adj pl","Adj","Feroces, bravos","1","[""Feroces, bravos""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001165","Jócari","Jócari","jocari","","S","S","Camaleón, lagarto cornudo","1","[""Camaleón, lagarto cornudo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001166","Jochi","Jochi","jochi","","S","S","Hoyo","1","[""Hoyo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001167","Jóhua","Jóhua","johua","","Vt","Vt","Apuntar, señalar","1","[""Apuntar, señalar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001168","Jonsa","Jonsa","jonsa","","Prep","Prep","Desde, de","1","[""Desde, de""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001169","Jora","Jora","jora","","Vt","Vt","Escarbar (un hoyo)","1","[""Escarbar (un hoyo)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001170","Ju, juco, jupá","Ju, juco, jupá","ju, juco, jupa","","Vi","Vi","Ser, estar","1","[""Ser, estar""]","0","[]","2","[""juco"",""jupá""]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001171","Jubá","1Jubá","juba","1","Adv","Adv","Atrás","1","[""Atrás""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001172","Jubá","2Jubá","juba","2","Vi","Vi","Oler","1","[""Oler""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001173","Jubá","3Jubá","juba","3","Vt","Vt","Jugar (tirando los palos)","1","[""Jugar (tirando los palos)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001174","Jubáami","Jubáami","jubaami","","Adv","Adv","Al fin, finalmente, último","1","[""Al fin, finalmente, último""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001175","Jubahua","Jubahua","jubahua","","Vi","Vi","Atrasarse","1","[""Atrasarse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001176","Jubánara","Jubánara","jubanara","","Adj","Adj","Anterior","1","[""Anterior""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001177","Jubé","1Jubé","jube","1","Vt","Vt","1. Entarimar 2. Hacer","2","[""Entarimar"",""Hacer""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001178","Jubé","2Jubé","jube","2","Vi pl","Vi","Tener esposas (varios hombres)","1","[""Tener esposas (varios hombres)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001179","Juberi","Juberi","juberi","","S","S","1. Mesa 2. Banca 3. Cama de tablas","3","[""Mesa"",""Banca"",""Cama de tablas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001180","Jubétami","Jubétami","jubetami","","S","S","Piso de tablas","1","[""Piso de tablas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001181","Jubí","Jubí","jubi","","S pl","S","Esposas","1","[""Esposas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001182","Juca","Juca","juca","","Vi","Vi","Oler","1","[""Oler""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001183","Juma","Juma","juma","","Vi pl","Vi","Correr","1","[""Correr""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001184","Jumsa","Jumsa","jumsa","","Vi pl","Vi","Huir","1","[""Huir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001185","Jumta","Jumta","jumta","","Vt","Vt","Echar a correr","1","[""Echar a correr""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001186","Jurá","Jurá","jura","","Vt","Vt","Enviar, mandar","1","[""Enviar, mandar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001187","Jurárami","Jurárami","jurarami","","Pp","Pp","Mandado","1","[""Mandado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001188","Juri","Juri","juri","","Adv","Adv","Sí, seguro","1","[""Sí, seguro""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001189","La","1La","la","1","S","S","Sangre","1","[""Sangre""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001190","La","2La","la","2","Vt","Vt","Hacer enramada","1","[""Hacer enramada""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001191","Labá","Labá","laba","","S","S","Hueja redonda (reg.), jícara","1","[""Hueja redonda (reg.), jícara""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001192","Lábara","Lábara","labara","","S","S","Vena","1","[""Vena""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001193","Lábari","Lábari","labari","","","Sin clasificar","Nervio","1","[""Nervio""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001194","Labata","Labata","labata","","Vi","Vi","Hacer huejas","1","[""Hacer huejas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001195","Láchamuri","Láchamuri","lachamuri","","S","S","Ardilla amarillenta (se sube a los árboles)","1","[""Ardilla amarillenta (se sube a los árboles)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001196","Lamari","Lamari","lamari","","S","S","Sangre cocida, tripas cocidas","1","[""Sangre cocida, tripas cocidas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001197","Lamú","Lamú","lamu","","Vi","Vi","Sentirse adolorido por un golpe","1","[""Sentirse adolorido por un golpe""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","53","53","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001198","Lánahua","Lánahua","lanahua","","Vt","Vt","Teñir de anarajnado","1","[""Teñir de anarajnado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001199","Lánami","Lánami","lanami","","Adj","Adj","Anaranjado","1","[""Anaranjado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001200","Lasiba","Lasiba","lasiba","","Vi","Vi","Oxidarse","1","[""Oxidarse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001201","Látami","Látami","latami","","S","S","Enramada","1","[""Enramada""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001202","Léami","Léami","leami","","Adj","Adj","Sangriento","1","[""Sangriento""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001203","Lena","Lena","lena","","Vi","Vi","Sangrar, desangrar","1","[""Sangrar, desangrar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001204","Limeta","Limeta","limeta","","S esp","S","Botella de vidrio","1","[""Botella de vidrio""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001205","Loca","Loca","loca","","Vt","Vt","Batir, mezclar (pinole en agua)","1","[""Batir, mezclar (pinole en agua)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001206","‘Loche","‘Loche","'loche","","","Sin clasificar","Tiene hambre","1","[""Tiene hambre""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001207","Lochi","Lochi","lochi","","S","S","Hueja alargado especial para sacar agua","1","[""Hueja alargado especial para sacar agua""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001208","‘Lohua, ‘loché","‘Lohua, ‘loché","'lohua, 'loche","","Vi","Vi","Tener hambre","1","[""Tener hambre""]","0","[]","1","[""‘loché""]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001209","Lohuá","Lohuá","lohua","","Vt","Vt","Revolver, menear","1","[""Revolver, menear""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001210","‘Lóhuari","‘Lóhuari","'lohuari","","S","S","Hambre","1","[""Hambre""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001211","Lohué","Lohué","lohue","","Vt","Vt","1. Abanicar 2. Dar vueltas al aire (con alguna cosa o con un mecate) 3. Tremolar","3","[""Abanicar"",""Dar vueltas al aire (con alguna cosa o con un mecate)"",""Tremolar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001212","Lohuera","Lohuera","lohuera","","S","S","Abanico","1","[""Abanico""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001213","Lohuí","Lohuí","lohui","","Vi","Vi","Tener rabia, estar loco (que anda corriendo)","1","[""Tener rabia, estar loco (que anda corriendo)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001214","Lomírahua","Lomírahua","lomirahua","","S","S","Coyuntura","1","[""Coyuntura""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001215","Lohuira","Lohuira","lohuira","","Vt","Vt","Pegar la rabia a otro","1","[""Pegar la rabia a otro""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001216","Luhuá","Luhuá","luhua","","Vt","Vt","Gastar (ropa)","1","[""Gastar (ropa)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001217","Luhuí","Luhuí","luhui","","Vi","Vi","Gastarse (ropa)","1","[""Gastarse (ropa)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001218","‘Ma, ‘má","‘Ma, ‘má","'ma, 'ma","","Vi sing","Vi","Correr","1","[""Correr""]","0","[]","1","[""‘má""]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001219","Ma","Ma","ma","","Adv","Adv","Ya","1","[""Ya""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001220","Ma’","Ma’","ma'","","S","S","Caña de maíz","1","[""Caña de maíz""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001221","Ma’agá","Ma’agá","ma'aga","","S","S","Cienpiés","1","[""Cienpiés""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001222","Maba","Maba","maba","","Vt","Vt","Comer caña","1","[""Comer caña""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001223","Mabá","Mabá","maba","","Imper","Imper","¡Vamos!","1","[""¡Vamos!""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001224","Mabú","Mabú","mabu","","Vi","Vi","Arrancarse brincando","1","[""Arrancarse brincando""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001225","Macahui","Macahui","macahui","","S","S","Paloma","1","[""Paloma""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001226","Macarachi","Macarachi","macarachi","","S","S","Víbora chica con rayas blancas","1","[""Víbora chica con rayas blancas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001227","Macari","Macari","macari","","S","S","Cuarta (medida del dedo pulgar al meñique extendidos)","1","[""Cuarta (medida del dedo pulgar al meñique extendidos)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001228","Macó","Macó","maco","","Vt","Vt","Agarrar (entre las manos)","1","[""Agarrar (entre las manos)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001229","Macoy","Macoy","macoy","","","Sin clasificar","Diez","1","[""Diez""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001230","Macúsuhua","Macúsuhua","macusuhua","","S","S","Dedo","1","[""Dedo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","54","54","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
