record_id,headword,headword_raw,headword_normalized,homonym_number,classification,classification_family,translation_raw,senses,examples,variants,comments_raw,source_code,source_document,page_start,page_end,status
RD-002321,Sipé,Sipé,sipe,,S,S,Tipo de hierba de la milpa,"[""Tipo de hierba de la milpa""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002322,Sipée,Sipée,sipee,,S,S,Espejo,"[""Espejo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002323,Sipí,Sipí,sipi,,Vi,Vi,"Enfriarse (p. ej.: comida, agua)","[""Enfriarse (p. ej.: comida, agua)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002324,Sipichá,Sipichá,sipicha,,Vt,Vt,Enfriar (lo que estaba en la lumbre),"[""Enfriar (lo que estaba en la lumbre)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002325,Sipirú,Sipirú,sipiru,,Vt,Vt,"Pelar, mondar","[""Pelar, mondar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002326,Sipiyoni,Sipiyoni,sipiyoni,,S,S,Sarampión,"[""Sarampión""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002327,Sipucha,Sipucha,sipucha,,S,S,"Falda, enaguas","[""Falda, enaguas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002328,Sipura,Sipura,sipura,,S,S,Tipo de encino (con hojas pequeñas),"[""Tipo de encino (con hojas pequeñas)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002329,Sipúrahua,Sipúrahua,sipurahua,,S,S,Tipo de encino (con hojas pequeñas),"[""Tipo de encino (con hojas pequeñas)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002330,"Sipurí, sipúruhui","Sipurí, sipúruhui","sipuri, sipuruhui",,S,S,Tarántula,"[""Tarántula""]",[],"[""sipúruhui""]",,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002331,Siqué,Siqué,sique,,Vi,Vi,Tener brazo,"[""Tener brazo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002332,Siquimea,Siquimea,siquimea,,,Sin clasificar,Trasquilará,"[""Trasquilará""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002333,Siquiré,Siquiré,siquire,,Vt,Vt,Cortar (con un cuchillo),"[""Cortar (con un cuchillo)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002334,Siquiríchi,Siquiríchi,siquirichi,,S,S,"Gavilán (amarillo, pequeño)","[""Gavilán (amarillo, pequeño)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002335,Sirá,Sirá,sira,,S,S,Lanza (que llevan en semana santa),"[""Lanza (que llevan en semana santa)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002336,Sira,Sira,sira,,Vi,Vi,Ir,"[""Ir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,81,Transcrito
RD-002337,Siré,Siré,sire,,S,S,"Cierta mata con hojas angostas que crece en tierra caliente. La usan para hacer canastas, o en semana santa, para hacer flores para la fiesta","[""Cierta mata con hojas angostas que crece en tierra caliente. La usan para hacer canastas, o en semana santa, para hacer flores para la fiesta""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,81,82,Transcrito
RD-002338,Si’rí,Si’rí,si'ri,,Vi,Vi,Ahogarse,"[""Ahogarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002339,Siri,1Siri,siri,1,S,S,Tijera,"[""Tijera""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002340,Siri,2Siri,siri,2,,Sin clasificar,Llegaron,"[""Llegaron""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002341,Siríami,Siríami,siriami,,S,S,Gobernador tradicional,"[""Gobernador tradicional""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002342,Si’richá,Si’richá,si'richa,,S,S,Tipo de hongo venenoso,"[""Tipo de hongo venenoso""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002343,Si’rú,Si’rú,si'ru,,Vi,Vi,Arrugarse,"[""Arrugarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002344,Sirú,Sirú,siru,,Vt,Vt,"Cazar, pescar","[""Cazar, pescar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002345,Sirúami,Sirúami,siruami,,S,S,Cazador,"[""Cazador""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002346,Si’runá,Si’runá,si'runa,,Vt,Vt,"1. Arrugar, plegar 2. Aflojar","[""Arrugar, plegar"", ""Aflojar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002347,Sisa,Sisa,sisa,,,Sin clasificar,Llegando,"[""Llegando""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002348,Sísari,Sísari,sisari,,Vi,Vi,Siguieron haciéndolo,"[""Siguieron haciéndolo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002349,Sisí,Sisí,sisi,,Imper,Imper,¡Vénganse!,"[""¡Vénganse!""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002350,Sitá,1Sitá,sita,1,Vi,Vi,Resbalarse,"[""Resbalarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002351,Sitá,2Sitá,sita,2,S,S,"Tinta (colorada, de la tierra, con que se pintan los tambores)","[""Tinta (colorada, de la tierra, con que se pintan los tambores)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002352,Sitágapa,Sitágapa,sitagapa,,Vi,Vi,Ponerse colorado,"[""Ponerse colorado""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002353,Sitana,Sitana,sitana,,Vi,Vi,"Rojear, enrojecer","[""Rojear, enrojecer""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002354,Sitánahua,Sitánahua,sitanahua,,Vi,Vi,Pintar de rojo,"[""Pintar de rojo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002355,Sití,Sití,siti,,Adj,Adj,"Feo, que no sirve","[""Feo, que no sirve""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002356,Sitó,Sitó,sito,,S,S,"Esquina, codo","[""Esquina, codo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002357,Sitochi,Sitochi,sitochi,,,Sin clasificar,En la esquina o rincón,"[""En la esquina o rincón""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002358,Sitúra,Sitúra,situra,,Vi,Vi,Estar redondo,"[""Estar redondo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002359,Sitúrami,Sitúrami,siturami,,Adj,Adj,Redondo,"[""Redondo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002360,Sitúrohua,Sitúrohua,siturohua,,Vt,Vt,Hacer redondo,"[""Hacer redondo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002361,Si´yá,Si´yá,si´ya,,S,S,Suegro,"[""Suegro""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002362,Siyete,Siyete,siyete,,,Sin clasificar,Llegamos,"[""Llegamos""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002363,Siyona,Siyona,siyona,,Vi,Vi,"Ser verde, ser azul","[""Ser verde, ser azul""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002364,Siyónahua,Siyónahua,siyonahua,,Vt,Vt,Pintar de verde o de azul,"[""Pintar de verde o de azul""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002365,Siyónami,Siyónami,siyonami,,Adj,Adj,"Verde, azul","[""Verde, azul""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002366,So,So,so,,S,S,Cierta clase de palma (la utilizan para hacer tiras delgadas con que se amarran trastrojo y otras cosas),"[""Cierta clase de palma (la utilizan para hacer tiras delgadas con que se amarran trastrojo y otras cosas)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002367,Sobá,Sobá,soba,,Vi,Vi,Atascarse,"[""Atascarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002368,Socaní,Socaní,socani,,Vi,Vi,Estar blando,"[""Estar blando""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002369,Socorá,Socorá,socora,,S,S,Lagaña,"[""Lagaña""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002370,Socorachi,Socorachi,socorachi,,S,S,Pájaro carpintero (con cabeza colorada),"[""Pájaro carpintero (con cabeza colorada)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002371,Socuara,Socuara,socuara,,Vi,Vi,Calentarse (a la lumbre),"[""Calentarse (a la lumbre)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002372,Soguí,Soguí,sogui,,Adv,Adv,Casi,"[""Casi""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002373,So’huá,So’huá,so'hua,,S pl,S,Espinas,"[""Espinas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002374,Sohuaca,Sohuaca,sohuaca,,Vi,Vi,Sonar al resoplar o al respirar,"[""Sonar al resoplar o al respirar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002375,So’hué,So’hué,so'hue,,S,S,Golondrina,"[""Golondrina""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002376,"So’huí, so’uhuí","So’huí, so’uhuí","so'hui, so'uhui",,Vi,Vi,Espinarse,"[""Espinarse""]",[],"[""so’uhuí""]",,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002377,So’huira,So’huira,so'huira,,Vt,Vt,Espinar,"[""Espinar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002378,Sojobari,Sojobari,sojobari,,S,S,Honda,"[""Honda""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,82,82,Transcrito
RD-002379,Sojuí,Sojuí,sojui,,Vt,Vt,Cornear,"[""Cornear""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002380,Soma,Soma,soma,,Vi,Vi,Lavarse la cabeza,"[""Lavarse la cabeza""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002381,Sonó,Sonó,sono,,S,S,Rastrojo,"[""Rastrojo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002382,Sonorá,Sonorá,sonora,,S,S,Los pulmones,"[""Los pulmones""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002383,Sontarsi,Sontarsi,sontarsi,,S,S,Soldado,"[""Soldado""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002384,Sopana,Sopana,sopana,,Vt pl,Vt,Sacar tiras de palma o de cuero,"[""Sacar tiras de palma o de cuero""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002385,Sopétami,Sopétami,sopetami,,S,S,Espamto (creen que un muerto sale como un animal),"[""Espamto (creen que un muerto sale como un animal)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002386,"Sopichí, supuchí","Sopichí, supuchí","sopichi, supuchi",,S,S,Murciélago,"[""Murciélago""]",[],"[""supuchí""]",,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002387,Soporí,Soporí,sopori,,S,S,Estrella,"[""Estrella""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002388,Sopota,Sopota,sopota,,Pp,Pp,Despeinado,"[""Despeinado""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002389,Sorá,Sorá,sora,,S,S,Yesca del corazón del encino,"[""Yesca del corazón del encino""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002390,Soró,Soró,soro,,S,S,Tía (hermana mayor del padre),"[""Tía (hermana mayor del padre)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002391,Sota,Sota,sota,,Vi,Vi,Pudrirse (la madera),"[""Pudrirse (la madera)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002392,Sotóchi,1Sotóchi,sotochi,1,S,S,"Ratoncito (amarillento, del monte)","[""Ratoncito (amarillento, del monte)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002393,Sotóchi,2Sotóchi,sotochi,2,Adj,Adj,Chaparro,"[""Chaparro""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002394,So’uhuá,So’uhuá,so'uhua,,S sing,S,Espina,"[""Espina""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002395,Su,Su,su,,Vt,Vt,Coser,"[""Coser""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002396,Sucú,Sucú,sucu,,Vt,Vt,"Raspar, rascarse","[""Raspar, rascarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002397,Sucuchí,Sucuchí,sucuchi,,S,S,En el ombligo,"[""En el ombligo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002398,Sucuchú,Sucuchú,sucuchu,,Vt,Vt,"Pellizcar, rasguñar (con las uñas)","[""Pellizcar, rasguñar (con las uñas)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002399,Sucuí,Sucuí,sucui,,S,S,Hormiga,"[""Hormiga""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002400,Sucuhua,Sucuhua,sucuhua,,Vt,Vt,Llenar de hormigas,"[""Llenar de hormigas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002401,Sucurú,Sucurú,sucuru,,Vt,Vt,Hechizar,"[""Hechizar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002402,Sucurúami,Sucurúami,sucuruami,,S,S,"Hechicero, brujo","[""Hechicero, brujo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002403,Suguí,Suguí,sugui,,S,S,Tesgüino,"[""Tesgüino""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002404,Sugura,Sugura,sugura,,Vi,Vi,"Estar mugriento, estar roñoso","[""Estar mugriento, estar roñoso""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002405,Suhuá,Suhuá,suhua,,Vt,Vt,Acabar (completamente),"[""Acabar (completamente)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002406,Suhuaba,1Suhuaba,suhuaba,1,Adj,Adj,Todo,"[""Todo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002407,Suhuaba,2Suhuaba,suhuaba,2,Vt,Vt,"Destruir, acabar","[""Destruir, acabar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002408,Suhué,1Suhué,suhue,1,Vt,Vt,Acabar,"[""Acabar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002409,Suhué,2Suhué,suhue,2,S,S,"Orilla, borde","[""Orilla, borde""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002410,Su’hué,Su’hué,su'hue,,Adj,Adj,Bonito,"[""Bonito""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002411,Suhuí,Suhuí,suhui,,Vi,Vi,1. Acabarse 2. pl Morirse,"[""Acabarse"", ""pl Morirse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002412,Suhuíami,Suhuíami,suhuiami,,S pl,S,Cadáveres,"[""Cadáveres""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002413,Suhuirá,Suhuirá,suhuira,,S,S,Orilla,"[""Orilla""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002414,Sumá,Sumá,suma,,Vt,Vt,Sobar,"[""Sobar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002415,Sumuchí,Sumuchí,sumuchi,,S,S,Chupamirto,"[""Chupamirto""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002416,Suní,Suní,suni,,Vt,Vt,"Terminar, acabar, cumplir","[""Terminar, acabar, cumplir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002417,Suníami,Suníami,suniami,,Adv,Adv,En todas partes,"[""En todas partes""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002418,Sunú,Sunú,sunu,,S,S,Maíz,"[""Maíz""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002419,Supuchí,Supuchí,supuchi,,,Sin clasificar,Murciélago,"[""Murciélago""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002420,Suquí,Suquí,suqui,,S,S,Ombligo,"[""Ombligo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002421,Suquícari,Suquícari,suquicari,,S,S,Pájaro carpintero (pinto),"[""Pájaro carpintero (pinto)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002422,Su’rá,Su’rá,su'ra,,Vi,Vi,1. Aflojarse 2. Rebajar la cuenta (fig.),"[""Aflojarse"", ""Rebajar la cuenta (fig.)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002423,Surá,Surá,sura,,S,S,Corazón,"[""Corazón""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,83,83,Transcrito
RD-002424,Suré,Suré,sure,,Vi,Vi,Tener corazón,"[""Tener corazón""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002425,Surí,Surí,suri,,Vi,Vi,1. No querer convidar 2. No querer dejarle ir,"[""No querer convidar"", ""No querer dejarle ir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002426,Su’rina,Su’rina,su'rina,,Vt,Vt,Soltar,"[""Soltar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002427,Sutú,Sutú,sutu,,S,S,"Uña, pezuña","[""Uña, pezuña""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002428,Sutubí,Sutubí,sutubi,,Vt,Vt,Manear (a un animal),"[""Manear (a un animal)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002429,Sutubípa,Sutubípa,sutubipa,,Vt,Vt,Soltar (el mecate con que fue maneado),"[""Soltar (el mecate con que fue maneado)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002430,Ta,1Ta,ta,1,Vi,Vi,Pedir,"[""Pedir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002431,Ta,2Ta,ta,2,Adj,Adj,Chiquito,"[""Chiquito""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002432,Ta,3Ta,ta,3,Vt,Vt,Tocar (un instrumento),"[""Tocar (un instrumento)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002433,Táa,Táa,taa,,S sing,S,"Chico, infante, pequeño","[""Chico, infante, pequeño""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002434,Táami,Táami,taami,,S,S,"Músico, tocador","[""Músico, tocador""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002435,Tabá,Tabá,taba,,Vi,Vi,Ponerse la zapeta (taparrabo que se lleva en lugar de pantalón),"[""Ponerse la zapeta (taparrabo que se lleva en lugar de pantalón)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002436,Taba,Taba,taba,,Vi,Vi,Luchar,"[""Luchar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002437,Tabachi,1Tabachi,tabachi,1,Vt,Vt,Calentar,"[""Calentar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002438,Tabachi,2Tabachi,tabachi,2,S,S,Lugar estrecho,"[""Lugar estrecho""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002439,Tabachi,3Tabachi,tabachi,3,S,S,Zapeta (reg.),"[""Zapeta (reg.)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002440,Tábara,Tábara,tabara,,S esp,S,Tabla,"[""Tabla""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002441,Tabé,Tabé,tabe,,Adj,Adj,Más chiquito,"[""Más chiquito""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002442,Tabéara,Tabéara,tabeara,,Adj,Adj,Menor,"[""Menor""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002443,Taca,Taca,taca,,Vt,Vt,Tocar (instrumento musical),"[""Tocar (instrumento musical)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002444,Tamí,Tamí,tami,,Pron,Pron,"Me, a mi","[""Me, a mi""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002445,Tamujé,Tamujé,tamuje,,Pron,Pron,Nosotros,"[""Nosotros""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002446,Tamujé níhuara,Tamujé níhuara,tamuje nihuara,,Pron,Pron,Nuestro,"[""Nuestro""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002447,Tamuro,Tamuro,tamuro,,S,S,Mudo,"[""Mudo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002448,Tana,Tana,tana,,Vt,Vt,Pedir,"[""Pedir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002449,Tanehua,Tanehua,tanehua,,Vt,Vt,Fiar,"[""Fiar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002450,Tanehui,Tanehui,tanehui,,Vt,Vt,Prestar,"[""Prestar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002451,Tani,Tani,tani,,Vt,Vt,Rogar,"[""Rogar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002452,Tapa,Tapa,tapa,,Vt pl,Vt,"Acarrear, traer (en las manos)","[""Acarrear, traer (en las manos)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002453,Tará,Tará,tara,,Vt,Vt,Contar,"[""Contar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002454,Tarapé,Tarapé,tarape,,Adv,Adv,No,"[""No""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002455,Tarari,Tarari,tarari,,S,S,Semana,"[""Semana""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002456,Tarí,1Tarí,tari,1,S,S,Semilla (para sembrar),"[""Semilla (para sembrar)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002457,Tarí,2Tarí,tari,2,S,S,Apuesta,"[""Apuesta""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002458,Tasi,Tasi,tasi,,Adv,Adv,No,"[""No""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002459,Tasina,Tasina,tasina,,Adv,Adv,Por el arroyo abajito,"[""Por el arroyo abajito""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002460,Tásirapé,Tásirapé,tasirape,,,Sin clasificar,No,"[""No""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002461,Tata,Tata,tata,,s,S,Padre,"[""Padre""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002462,Te,Te,te,,Vi,Vi,"Tejer, extender (hilos para tejer)","[""Tejer, extender (hilos para tejer)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002463,Teca,Teca,teca,,Vt,Vt,Afinar el violín,"[""Afinar el violín""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002464,Técara,Técara,tecara,,S,S,Cuerda de violín,"[""Cuerda de violín""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002465,Técuri,Técuri,tecuri,,S pl,S,Borrachos,"[""Borrachos""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002466,Téeribi,Téeribi,teeribi,,Adv,Adv,Poco tiempo,"[""Poco tiempo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002467,Témari,Témari,temari,,,Sin clasificar,Jóvenes,"[""Jóvenes""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002468,Tera,Tera,tera,,S,S,Telar,"[""Telar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,84,84,Transcrito
RD-002469,Teri,Teri,teri,,Adj,Adj,Corto,"[""Corto""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,85,85,Transcrito
RD-002470,Térico,Térico,terico,,Adv,Adv,"Al rato, ahorita","[""Al rato, ahorita""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,85,85,Transcrito
RD-002471,Teta,Teta,teta,,Vt,Vt,Medir por comparación,"[""Medir por comparación""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,85,85,Transcrito
RD-002472,Tétari,Tétari,tetari,,S,S,"La medida, el plazo","[""La medida, el plazo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,85,85,Transcrito
